Mount Rose,geoId/3800954900,n/a,n/a
Newborg,geoId/3800955940,n/a,n/a
Newburg,geoId/3856020,n/a,45
Oak Creek,geoId/3800958700,n/a,n/a
Oak Valley,geoId/3800958860,n/a,34
Oak Valley Township,geoId/3858860,n/a,n/a
Ostby,geoId/3800960180,n/a,n/a
Overly,wikidataId/Q2167397,n/a,10
Overly,geoId/3800960380,n/a,10
Peabody,geoId/3800961180,n/a,n/a
Pickering,geoId/3800962300,n/a,n/a
Renville,geoId/3800966100,n/a,n/a
Richburg,geoId/3800966540,n/a,n/a
Roland,geoId/3800967740,n/a,n/a
Scotia,geoId/3800971340,n/a,n/a
Sergius,geoId/3800971820,n/a,n/a
Sherman,geoId/3800972500,n/a,n/a
Souris,geoId/3874020,n/a,42
Starbuck,geoId/3800975500,n/a,n/a
Stone Creek,geoId/3800976260,n/a,n/a
Tacoma,geoId/3800977740,n/a,n/a
Wayne,geoId/3800983980,n/a,n/a
Wellington,geoId/3800984340,n/a,n/a
Westhope,geoId/3885020,n/a,176
Wheaton,geoId/3800985260,n/a,n/a
Whitby Township,geoId/3885420,n/a,n/a
Whitteron,geoId/3800985860,n/a,n/a
Willow City,geoId/3886380,n/a,115
Willow Vale,geoId/3800986500,n/a,14
Willow Vale Township,geoId/3886500,n/a,n/a
Battlefield,geoId/2903592,n/a,2293
Battlefield A Township,geoId/2903598,n/a,n/a
Battlefield B,geoId/2907703600,n/a,1858
Battlefield B Township,geoId/2903600,n/a,n/a
Boone No. 1,geoId/2907707270,n/a,n/a
Boone No. 2,geoId/2907707272,n/a,373
Boone No. 2 Township,geoId/2907272,n/a,n/a
Brookline,geoId/2908722,n/a,1000
Brookline Township,geoId/2908704,n/a,n/a
Campbell No. 1,geoId/2907710908,n/a,n/a
Campbell No. 2,geoId/2907710910,n/a,760
Campbell No. 2 Township,geoId/2910910,n/a,n/a
Campbell No. 2A,geoId/2907710912,n/a,3170
Campbell No. 2A Township,geoId/2910912,n/a,n/a
Campbell No. 2B,geoId/2907710914,n/a,1188
Campbell No. 2B Township,geoId/2910914,n/a,n/a
Campbell No. 2C,geoId/2907710916,n/a,995
Campbell No. 2C Township,geoId/2910916,n/a,n/a
Cass,geoId/2907711818,n/a,n/a
Center No. 1,geoId/2907712648,n/a,n/a
Center No. 3,geoId/2907712652,n/a,709
Center No. 3 Township,geoId/2912652,n/a,n/a
Cherokee,geoId/2907713465,n/a,n/a
Clay B,geoId/2907714542,n/a,n/a
Clay C,geoId/2907714544,n/a,1471
Clay C Township,geoId/2914544,n/a,n/a
East Clay A,geoId/2907720809,n/a,n/a
East Republic,geoId/2907721088,n/a,1732
East Republic Township,geoId/2921088,n/a,n/a
Franklin No. 1,geoId/2907725700,n/a,n/a
Franklin No. 2,geoId/2907725704,n/a,1194
Franklin No. 2 Township,geoId/2925704,n/a,n/a
Jackson No. 1,geoId/2907736213,n/a,n/a
Jackson No. 2,geoId/2907736216,n/a,1686
Jackson No. 2 Township,geoId/2936216,n/a,n/a
Murray,geoId/2907750852,n/a,n/a
North Campbell No. 1,geoId/2907752942,n/a,n/a
North Campbell No. 2,geoId/2907752944,n/a,1221
North Campbell No. 2 Township,geoId/2952944,n/a,n/a
North Campbell No. 3A,geoId/2907752947,n/a,968
North Campbell No. 3A Township,geoId/2952947,n/a,n/a
North Campbell No. 3B,geoId/2907752949,n/a,441
North Campbell No. 3B Township,geoId/2952949,n/a,n/a
Pond Creek,geoId/2907759024,n/a,n/a
Republic,geoId/2961238,n/a,3029
Republic North Township,geoId/2961265,n/a,n/a
Robberson No. 1A,geoId/2907762359,n/a,n/a
Robberson No. 1B,geoId/2907762360,n/a,590
Robberson No. 1B Township,geoId/2962360,n/a,n/a
Robberson No. 2,geoId/2907762362,n/a,931
Robberson No. 2 Township,geoId/2962362,n/a,n/a
Springfield,geoId/2970000,n/a,73665
Springfield Township,geoId/2970009,n/a,n/a
Taylor,geoId/2907772466,n/a,n/a
Walnut Grove,geoId/2976840,n/a,615
Walnut Grove Township,geoId/2976858,n/a,n/a
Washington,geoId/2907777452,n/a,n/a
West Republic,geoId/2907778992,n/a,n/a
Wilson A,geoId/2907780251,n/a,n/a
Wilson C,geoId/2907780255,n/a,1313
Wilson C Township,geoId/2980255,n/a,n/a
Wilson CW,geoId/2907780263,n/a,1797
Wilson CW Township,geoId/2980263,n/a,n/a
Lyerly,geoId/1348092,n/a,1036
Menlo,geoId/1350848,n/a,1178
Summerville,geoId/1374376,n/a,3628
Trion,geoId/1377540,n/a,2432
Athens,geoId/2907502386,n/a,n/a
Bogle,geoId/2907506868,n/a,n/a
Cooper,geoId/2907516282,n/a,n/a
Howard,geoId/2907533328,n/a,n/a
Huggins,geoId/2907533598,n/a,n/a
Jackson,geoId/2907535774,n/a,n/a
Miller,geoId/2907548224,n/a,n/a
Wilson,geoId/2907580188,n/a,n/a
Perry,geoId/1360340,n/a,10195
Warner Robins,geoId/1380508,n/a,44534
Adrian,geoId/2700262,n/a,484
Bigelow,geoId/2705644,n/a,135
Bigelow,geoId/2710505644,n/a,66
Bigelow Township,geoId/2705662,n/a,n/a
Bloom,geoId/2710506508,n/a,n/a
Brewster,geoId/2707660,n/a,193
Dewald,geoId/2710515850,n/a,n/a
Dundee,geoId/2717144,n/a,45
Elk,geoId/2710518602,n/a,n/a
Ellsworth,geoId/2718836,n/a,214
Graham Lakes,geoId/2710524848,n/a,n/a
Grand Prairie,geoId/2710525100,n/a,n/a
Hersey,geoId/2710528736,n/a,n/a
Indian Lake,geoId/2710530878,n/a,n/a
Kinbrae,geoId/2733236,n/a,3
Larkin,geoId/2710535666,n/a,n/a
Leota,geoId/2736548,n/a,169
Leota Township,geoId/2736566,n/a,n/a
Lismore,geoId/2737412,n/a,90
Lismore,geoId/2710537430,n/a,56
Lismore Township,geoId/2737430,n/a,n/a
Little Rock,geoId/2710537682,n/a,n/a
Lorain,geoId/2710538204,n/a,n/a
Olney,geoId/2710548274,n/a,n/a
Ransom,geoId/2710553152,n/a,n/a
Round Lake,geoId/2756086,n/a,189
Rushmore,geoId/2756338,n/a,142
Seward,geoId/2710559260,n/a,n/a
Summit Lake,geoId/2710563400,n/a,n/a
Westside,geoId/2710569718,n/a,n/a
Wilmont,geoId/2770582,n/a,58
Wilmont,geoId/2710570582,n/a,167
Wilmont Township,geoId/2770600,n/a,n/a
Worthington,geoId/2771734,n/a,4530
Worthington,geoId/2710571752,n/a,127
Worthington Township,geoId/2771752,n/a,n/a
Ocilla,geoId/1357428,n/a,2142
Commerce,geoId/1319112,n/a,3787
Jefferson,geoId/1341988,n/a,8473
Maysville,geoId/1350484,n/a,1605
Nicholson,geoId/1355468,n/a,1778
Gilbert,geoId/5430772,n/a,468
Kermit,geoId/5443300,n/a,1717
Thacker,wikidataId/Q7708909,n/a,n/a
Williamson,geoId/5487508,n/a,1836
Armada,geoId/2603520,n/a,2021
Armada Township,geoId/2603540,n/a,n/a
Bruce,geoId/2609911300,n/a,n/a
Center Line,geoId/2614320,n/a,3539
Chesterfield,geoId/2609915340,4.5,n/a
Clinton Township,geoId/2616520,n/a,43716
Eastpointe,geoId/2624290,n/a,12483
Fraser,geoId/2630420,n/a,6043
Harrison Township,geoId/2636820,n/a,11423
Lenox,geoId/2609946900,n/a,n/a
Macomb,geoId/2609950480,n/a,n/a
Macomb Township,geoId/2650480,3,n/a
Memphis,geoId/2652960,n/a,350
Mount Clemens,geoId/2655820,n/a,6814
New Baltimore,geoId/2657100,n/a,4705
New Haven,geoId/2657380,n/a,1547
Ray,geoId/2609967420,n/a,n/a
Richmond,geoId/2668380,n/a,2171
Richmond,geoId/2609968400,n/a,1224
Richmond Township,geoId/2668400,n/a,n/a
Roseville,geoId/2669800,n/a,19912
Shelby,wikidataId/Q33484078,3.8,n/a
Shelby charter,geoId/2609972820,n/a,30871
St. Clair Shores,geoId/2670760,n/a,26639
Sterling Heights,geoId/2676460,n/a,50023
Utica,geoId/2681540,n/a,2262
Village of Grosse Pointe Shores,geoId/2682453,n/a,41
Warren,geoId/2684000,n/a,53674
Washington,geoId/2609984120,3.8,n/a
Bainbridge,geoId/2602104840,n/a,n/a
Baroda,geoId/2605500,n/a,1224
Baroda Township,geoId/2605520,n/a,n/a
Benton Charter Township,geoId/2607400,n/a,4189
Benton Harbor,geoId/2602107520,n/a,4189
Benton Heights,geoId/2607540,n/a,1396
Benton charter,geoId/2602107400,n/a,5828
Berrien,geoId/2602107820,n/a,644
Berrien Township,geoId/2607820,n/a,n/a
Bertrand,geoId/2602107920,n/a,n/a
Bridgman,geoId/2610580,n/a,1051
Buchanan,geoId/2611400,n/a,1823
Buchanan,geoId/2602111420,n/a,1382
Buchanan Township,geoId/2611420,n/a,n/a
Chikaming,geoId/2602115480,n/a,n/a
Coloma,geoId/2617320,n/a,640
Coloma Charter Township,geoId/2617340,n/a,n/a
Coloma charter,geoId/2602117340,n/a,2108
Galien,geoId/2631300,n/a,584
Galien Township,geoId/2631320,n/a,n/a
Hagar,geoId/2602135860,n/a,n/a
Lake Charter Township,geoId/2644260,n/a,538
Lake charter,geoId/2602144260,n/a,1440
Lincoln Charter Township,geoId/2647600,n/a,5986
New Buffalo,geoId/2657220,n/a,807
New Buffalo,geoId/2602157230,n/a,1090
New Buffalo Township,geoId/2657230,n/a,n/a
New Troy,geoId/2657660,n/a,258
Niles,geoId/2657760,n/a,4670
Niles,geoId/2602157780,n/a,5634
Niles Charter Township,geoId/2657780,n/a,n/a
Oronoko Charter Township,geoId/2661180,n/a,2687
Pipestone,geoId/2602164480,n/a,n/a
Royalton,geoId/2602170100,n/a,n/a
Shorewood-Tower Hills-Harbert,wikidataId/Q3304428,n/a,813
Sodus,geoId/2602174440,n/a,n/a
St. Joseph,geoId/2670960,n/a,4204
St. Joseph Charter Township,geoId/2670980,n/a,n/a
St. Joseph charter,geoId/2602170980,n/a,4232
Three Oaks,geoId/2679720,n/a,1092
Three Oaks Township,geoId/2679740,n/a,n/a
Watervliet,geoId/2684500,n/a,1274
Watervliet,geoId/2602184500,n/a,694
Watervliet Township,geoId/2684520,n/a,n/a
Weesaw,geoId/2602185120,n/a,n/a
Columbus,geoId/2609517480,n/a,n/a
Lakefield,geoId/2609544540,n/a,n/a
McMillan,geoId/2609550440,n/a,n/a
Pentland,geoId/2609563500,n/a,n/a
Benwood,geoId/5406340,n/a,n/a
District 1,geoId/5405190780,n/a,3920
District 3,geoId/5405190852,n/a,4164
Glen Dale,geoId/5431492,n/a,n/a
Bois Blanc,geoId/2609709500,n/a,n/a
Brevort,geoId/2609710360,n/a,n/a
Clark,geoId/2609716060,n/a,n/a
Garfield,geoId/2609731620,n/a,n/a
Hendricks,geoId/2609737660,n/a,n/a
Hudson,geoId/2609739760,n/a,n/a
Mackinac Island,geoId/2650280,n/a,447
Marquette,geoId/2609751880,n/a,n/a
Moran,geoId/2609755480,n/a,n/a
Newton,geoId/2609757640,n/a,n/a
Portage,geoId/2609765600,n/a,n/a
St. Ignace,geoId/2670840,n/a,429
St. Ignace,geoId/2609770840,n/a,1218
St. Ignace Township,geoId/2670860,n/a,n/a
Arbuckle,wikidataId/Q4784943,n/a,354
Adrian,geoId/2600440,n/a,2586
Adrian,geoId/2609100440,n/a,7624
Adrian Charter Township,geoId/2600460,n/a,n/a
Blissfield,geoId/2609000,n/a,1624
Blissfield Township,geoId/2609020,n/a,n/a
Cambridge,geoId/2609112720,n/a,n/a
Clinton,geoId/2616480,n/a,1429
Clinton Township,geoId/2616500,n/a,n/a
Deerfield,geoId/2621180,n/a,648
Deerfield Township,geoId/2621200,n/a,n/a
Dover,geoId/2609122820,n/a,n/a
Fairfield,geoId/2609127020,n/a,n/a
Franklin,geoId/2609130320,n/a,n/a
Hudson,geoId/2639720,n/a,866
Hudson,geoId/2609139740,n/a,668
Hudson Township,geoId/2639740,n/a,n/a
Macon,geoId/2609150520,n/a,n/a
Madison Township,geoId/2650540,n/a,2431
Medina,geoId/2609152820,n/a,n/a
Morenci,geoId/2655500,n/a,949
Ogden,geoId/2609160260,n/a,n/a
Palmyra,geoId/2609162240,n/a,n/a
Raisin,geoId/2609166840,n/a,n/a
Ridgeway,geoId/2609168540,n/a,n/a
Riga,geoId/2609168580,n/a,n/a
Rollin,geoId/2609169340,n/a,n/a
Rome,geoId/2609169360,n/a,n/a
Seneca,geoId/2609172440,n/a,n/a
Tecumseh,geoId/2679120,n/a,736
Tecumseh,geoId/2609179120,n/a,3630
Tecumseh Township,geoId/2679140,n/a,n/a
Woodstock,geoId/2609188640,n/a,n/a
District I,geoId/5405590900,n/a,9428
District III,geoId/5405590924,n/a,8266
Lashmeet,geoId/5445292,n/a,n/a
"Maple Acre, West Virginia",wikidataId/Q6753833,n/a,n/a
Brighton,geoId/2610620,n/a,3692
Brighton,geoId/2609310640,n/a,6604
Brighton Township,geoId/2610640,n/a,n/a
Cohoctah,geoId/2609316920,n/a,n/a
Conway,geoId/2609317920,n/a,n/a
Deerfield,geoId/2609321220,n/a,n/a
Fenton,geoId/2627760,n/a,0
Genoa,geoId/2609331860,n/a,n/a
Green Oak,geoId/2609335060,n/a,n/a
Hamburg,geoId/2609336100,n/a,n/a
Handy,geoId/2609336340,n/a,n/a
Hartland,geoId/2609337040,n/a,n/a
Howell,geoId/2639540,n/a,2545
Howell,geoId/2609339540,n/a,4297
Howell Township,geoId/2639560,n/a,n/a
Iosco,geoId/2609340900,n/a,n/a
Marion,geoId/2609351640,n/a,n/a
Oceola,geoId/2609360120,n/a,n/a
Putnam,geoId/2609366540,n/a,n/a
Tyrone,geoId/2609381160,n/a,n/a
Unadilla,geoId/2609381240,n/a,n/a
Burlington,wikidataId/Q4408159,n/a,40
Carpendale,geoId/5413525,n/a,n/a
District 1,geoId/5405790784,n/a,3563
District 3,geoId/5405790856,n/a,3975
Brunson,geoId/4509865,n/a,382
Estill,geoId/4523830,n/a,1933
Yemassee,geoId/4579450,n/a,779
Jamestown,geoId/4436820,n/a,2257
Little Compton,geoId/4442400,n/a,1611
Middletown,geoId/4445460,n/a,6827
Newport,geoId/4449960,n/a,10546
Newport East,geoId/4450140,n/a,5142
Newport East,wikidataId/Q4246992,n/a,n/a
Portsmouth,geoId/4457880,n/a,7266
Tiverton,geoId/4470700,5.8,n/a
Tiverton,geoId/4400570880,n/a,6710
Ashley,geoId/4203272,n/a,1130
Avoca,geoId/4203640,n/a,n/a
Avoca,geoId/4207903640,n/a,1070
Bear Creek,geoId/4207904592,n/a,n/a
Bear Creek Village,geoId/4204599,n/a,101
Bear Creek Village,wikidataId/Q1130767,n/a,n/a
Bear Creek Village,geoId/4207904599,n/a,101
Beech Mountain Lakes,wikidataId/Q4879595,n/a,838
Black Creek,geoId/4207906672,n/a,n/a
Browntown,wikidataId/Q4976814,n/a,689
Browntown,wikidataId/Q49347373,n/a,n/a
Buck,geoId/4207909760,n/a,n/a
Butler,geoId/4207910480,n/a,n/a
Conyngham,geoId/4215888,n/a,n/a
Conyngham,geoId/4207915904,n/a,642
Conyngham,geoId/4207915888,n/a,858
Conyngham Township,wikidataId/Q5166790,n/a,n/a
Courtdale,geoId/4216568,n/a,n/a
Courtdale,geoId/4207916568,n/a,285
Dallas,geoId/4218048,n/a,n/a
Dallas,geoId/4207918056,n/a,3376
Dallas,geoId/4207918048,n/a,1154
Dallas Township,wikidataId/Q5211437,n/a,n/a
Dennison,geoId/4207918868,n/a,n/a
Dorrance,geoId/4207919616,n/a,n/a
Dupont,geoId/4220424,n/a,n/a
Dupont,geoId/4207920424,n/a,1197
Duryea,geoId/4220512,n/a,n/a
Duryea,geoId/4207920512,n/a,2061
East Berwick,geoId/4220800,n/a,n/a
Edwardsville,geoId/4222672,n/a,n/a
Edwardsville,geoId/4207922672,n/a,1988
Exeter,geoId/4224392,n/a,n/a
Exeter,geoId/4207924392,n/a,2280
Exeter,geoId/4207924400,n/a,866
Exeter Township,wikidataId/Q5420137,n/a,n/a
Fairmount,geoId/4207924752,n/a,n/a
Fairview,geoId/4207924888,n/a,n/a
Forty Fort,geoId/4226880,n/a,n/a
Forty Fort,geoId/4207926880,n/a,1808
Foster,geoId/4207926928,n/a,n/a
Franklin,geoId/4207927424,n/a,n/a
Freeland,geoId/4227744,n/a,n/a
Freeland,geoId/4207927744,n/a,1352
Georgetown,wikidataId/Q5546944,n/a,772
Georgetown,wikidataId/Q49351166,n/a,n/a
Glen Lyon,wikidataId/Q1184336,n/a,753
Glen Summit,wikidataId/Q5568060,n/a,n/a
Hanover,geoId/4207932416,n/a,n/a
Harleigh,wikidataId/Q5658473,n/a,576
Harveys Lake,geoId/4233000,n/a,n/a
Harveys Lake,wikidataId/Q1183273,n/a,n/a
Harveys Lake,geoId/4207933000,n/a,1302
Hazle,geoId/4207933376,n/a,n/a
Hazleton,wikidataId/Q1186937,8.9,8997
Hazleton,geoId/4207933408,n/a,8997
Hickory Hills,wikidataId/Q5751223,n/a,235
Hickory Hills,wikidataId/Q49353736,n/a,n/a
Hilldale,geoId/4234776,n/a,n/a
Hilldale,wikidataId/Q49353787,n/a,n/a
Hollenback,geoId/4207935192,n/a,n/a
Hudson,geoId/4236096,n/a,n/a
Hughestown,geoId/4236152,n/a,n/a
Hughestown,geoId/4207936152,n/a,611
Hunlock,geoId/4207936296,n/a,n/a
Huntington,geoId/4207936432,n/a,n/a
Inkerman,wikidataId/Q6034589,n/a,933
Jackson,geoId/4207937400,n/a,n/a
Jeddo,geoId/4237792,n/a,n/a
Jeddo,geoId/4207937792,n/a,118
Jenkins,geoId/4207937984,n/a,n/a
Kingston,geoId/4239784,n/a,n/a
Kingston,geoId/4207939792,n/a,2788
Kingston,geoId/4207939784,n/a,5868
Kingston Township,wikidataId/Q6413627,n/a,n/a
Laflin,geoId/4240848,n/a,n/a
Laflin,geoId/4207940848,n/a,623
Lake,geoId/4207940920,n/a,n/a
Larksville,geoId/4241608,n/a,n/a
Larksville,geoId/4207941608,n/a,1842
Lattimer,geoId/4241700,n/a,n/a
Laurel Run,geoId/4241848,n/a,n/a
Laurel Run,wikidataId/Q1183174,n/a,n/a
Laurel Run,geoId/4207941848,n/a,232
Lehman,geoId/4207942504,n/a,n/a
Luzerne,geoId/4245568,n/a,1440
Luzerne County Transportation Authority,wikidataId/Q6706577,n/a,n/a
Mocanaqua,wikidataId/Q6019900,n/a,282
Mountain Top,geoId/4251384,n/a,n/a
Nanticoke,geoId/4252584,n/a,n/a
Nanticoke,geoId/4207952584,n/a,4522
Nescopeck,geoId/4252984,n/a,690
Nescopeck,geoId/4207952992,n/a,428
Nescopeck Township,wikidataId/Q6997231,n/a,n/a
New Columbus,geoId/4253448,n/a,n/a
New Columbus,geoId/4207953448,n/a,79
Newport,geoId/4207953960,n/a,n/a
Nuangola,geoId/4255752,n/a,n/a
Nuangola,geoId/4207955752,n/a,301
Pardeesville,wikidataId/Q7136533,n/a,225
Penn Lake Park,geoId/4259054,n/a,n/a
Penn Lake Park,geoId/4207959054,n/a,126
Pikes Creek,geoId/4260224,n/a,n/a
Pittston,wikidataId/Q1185835,n/a,3352
Pittston,geoId/4207961048,n/a,3352
Pittston,geoId/4207961056,n/a,1443
Pittston Township,wikidataId/Q7199511,n/a,n/a
Plains,wikidataId/Q13633444,n/a,1919
Plains,geoId/4207961120,n/a,4379
Plains Township,wikidataId/Q7200735,n/a,n/a
Plymouth,geoId/4261648,n/a,n/a
Plymouth,geoId/4207961656,n/a,725
Plymouth,geoId/4207961648,n/a,2537
Plymouth Township,wikidataId/Q7205870,n/a,n/a
Pringle,geoId/4262712,n/a,n/a
Pringle,geoId/4207962712,n/a,396
Rice,geoId/4207964424,n/a,n/a
Ross,geoId/4207966272,n/a,n/a
Salem,geoId/4207967456,n/a,n/a
Shavertown,geoId/4269832,n/a,n/a
Sheatown,wikidataId/Q7492230,n/a,260
Shickshinny,geoId/4270224,n/a,n/a
Shickshinny,geoId/4207970224,n/a,290
Silkworth,geoId/4270704,n/a,n/a
Slocum,geoId/4207971216,n/a,n/a
Sugar Notch,geoId/4275072,n/a,n/a
Sugar Notch,geoId/4207975072,n/a,373
Sugarloaf,geoId/4207975064,n/a,n/a
Swoyersville,geoId/4275832,n/a,n/a
Swoyersville,geoId/4207975832,n/a,2238
Trucksville,wikidataId/Q7847230,n/a,787
Union,geoId/4207978384,n/a,n/a
Upper Exeter,geoId/4279016,n/a,n/a
Warrior Run,geoId/4281080,n/a,n/a
Warrior Run,geoId/4207981080,n/a,244
West Hazleton,geoId/4283136,n/a,n/a
West Hazleton,geoId/4207983136,n/a,1724
West Nanticoke,geoId/4283656,n/a,281
West Nanticoke,wikidataId/Q7986051,n/a,n/a
West Pittston,geoId/4283856,n/a,2051
West Pittston,wikidataId/Q743383,n/a,n/a
West Pittston,geoId/4207983856,n/a,2051
West Wyoming,geoId/4284272,n/a,1125
West Wyoming,wikidataId/Q1181036,n/a,n/a
West Wyoming,geoId/4207984272,n/a,1125
Weston,geoId/4283720,n/a,n/a
White Haven,geoId/4284552,n/a,n/a
White Haven,geoId/4207984552,n/a,485
Wilkes-Barre,geoId/4285152,n/a,1304
Wilkes-Barre,geoId/4207985152,n/a,15379
Wilkes-Barre Township,wikidataId/Q1184277,n/a,n/a
Wright,geoId/4207986584,n/a,n/a
Wyoming,geoId/4286856,n/a,n/a
Wyoming,geoId/4207986856,n/a,1443
Yatesville,geoId/4286952,n/a,n/a
Yatesville,geoId/4207986952,n/a,217
Danbury,geoId/3716240,n/a,377
Flat Rock,wikidataId/Q5457791,n/a,n/a
Pinnacle,geoId/3752500,n/a,n/a
Quaker Gap,geoId/3716992588,n/a,n/a
Snow Creek,geoId/3716993016,n/a,n/a
Almond,geoId/3716790048,n/a,n/a
Aquadale,wikidataId/Q16083046,n/a,110
Big Lick,geoId/3716790264,n/a,n/a
"Big Lick, North Carolina",wikidataId/Q22083014,n/a,n/a
Center,geoId/3716790596,n/a,n/a
Endy,wikidataId/Q51738325,n/a,803
Endy Township,wikidataId/Q6028510,n/a,n/a
Furr,geoId/3716791196,n/a,n/a
Harris,geoId/3716791416,n/a,n/a
Millingport,geoId/3743200,n/a,n/a
Millingport,wikidataId/Q35729955,n/a,n/a
North Albemarle,geoId/3716792296,n/a,n/a
South Albemarle,geoId/3716793028,n/a,n/a
Tyson,geoId/3716793800,n/a,n/a
Bartlett,geoId/1904735,n/a,n/a
Benton,geoId/1907190210,n/a,n/a
Fisher,geoId/1907191344,n/a,n/a
Green,geoId/1907191734,n/a,n/a
Hamburg,geoId/1933780,n/a,484
Locust Grove,geoId/1907192679,n/a,n/a
Madison,geoId/1907192760,n/a,n/a
Monroe,geoId/1907192970,n/a,n/a
Prairie,geoId/1907193486,n/a,n/a
Riverside,geoId/1907193639,n/a,n/a
Riverton,geoId/1967575,n/a,160
Riverton Township,geoId/1993651,n/a,n/a
Scott,geoId/1907193780,n/a,n/a
Sidney,geoId/1973065,n/a,660
Sidney Township,geoId/1993885,n/a,n/a
Tabor,geoId/1976935,n/a,444
Walnut,geoId/1907194398,n/a,n/a
Washington,geoId/1907194494,n/a,n/a
Deercroft,geoId/3716730,n/a,n/a
Laurel Hill,geoId/3737120,n/a,n/a
Laurel Hill,geoId/3716591748,n/a,1211
Laurel Hill Township,wikidataId/Q6029791,n/a,n/a
Old Hundred,wikidataId/Q6049681,n/a,131
Scotch Meadows,geoId/3759765,n/a,n/a
Spring Hill,geoId/3716593080,n/a,n/a
Stewartsville,geoId/3716593132,n/a,n/a
Alamo,geoId/3200500,n/a,531
Caliente,geoId/3208500,n/a,429
Pioche,geoId/3257400,n/a,1081
,wikidataId/Q6031731,n/a,n/a
Belvoir,geoId/3716390228,n/a,n/a
Dismal,geoId/3716390904,n/a,n/a
Franklin,geoId/3716391164,n/a,n/a
Halls,geoId/3716391380,n/a,n/a
Herring,geoId/3716391460,n/a,n/a
Honeycutt,geoId/3716391528,n/a,n/a
Lisbon,geoId/3716391836,n/a,n/a
Little Coharie,geoId/3716391844,n/a,n/a
McDaniels,geoId/3716391944,n/a,n/a
Mingo,geoId/3716392088,n/a,n/a
Newton Grove,geoId/3747020,n/a,992
Newton Grove Township,wikidataId/Q6030549,n/a,n/a
North Clinton,geoId/3716392308,n/a,n/a
Piney Grove,geoId/3716392516,n/a,n/a
Plain View,geoId/3752685,n/a,1811
Plain View Township,wikidataId/Q6030962,n/a,n/a
South Clinton,geoId/3716393032,n/a,772
South River Township,wikidataId/Q6031747,n/a,n/a
Turkey,geoId/3768740,n/a,875
Turkey Township,wikidataId/Q6032096,n/a,n/a
Westbrook,geoId/3716393939,n/a,n/a
Camp Creek,geoId/3716190480,n/a,n/a
Chimney Rock,geoId/3712460,n/a,1240
Chimney Rock Township,wikidataId/Q6027909,n/a,n/a
Colfax,geoId/3716190720,n/a,n/a
Cool Spring,geoId/3716190768,n/a,n/a
Duncans Creek,geoId/3716190924,n/a,n/a
Gilkey,geoId/3716191224,n/a,n/a
Golden Valley,geoId/3716191252,n/a,n/a
Green Hill,geoId/3716191308,n/a,n/a
High Shoals,geoId/3716191488,n/a,n/a
Logan Store,geoId/3716191892,n/a,n/a
Morgan,geoId/3716192132,n/a,n/a
Rutherfordton,geoId/3758460,n/a,4769
Rutherfordton Township,wikidataId/Q6031437,n/a,n/a
Sulphur Springs,geoId/3716193172,n/a,n/a
Union,geoId/3716193816,n/a,n/a
Coventry,geoId/4418640,n/a,13974
East Greenwich,geoId/4422240,n/a,5004
Warwick,geoId/4474300,n/a,34744
West Greenwich,geoId/4477720,n/a,2235
West Warwick,geoId/4478440,5.8,n/a
West Warwick,geoId/4400378440,n/a,12876
Cave Spring,geoId/5113720,n/a,8316
Hollins,geoId/5137880,n/a,7855
Vinton,geoId/5181280,n/a,7384
Adams,geoId/2908100226,n/a,n/a
Bethany,geoId/2905068,n/a,1555
Bethany Township,geoId/2905086,n/a,n/a
Butler,geoId/2908110072,n/a,n/a
Clay,geoId/2908114392,n/a,n/a
Colfax,geoId/2908115508,n/a,n/a
Cypress,geoId/2908117956,n/a,n/a
Dallas,geoId/2908118064,n/a,n/a
Fox Creek,geoId/2908125455,n/a,n/a
Grant,geoId/2908128486,n/a,n/a
Hamilton,geoId/2908130070,n/a,n/a
Jefferson,geoId/2908136818,n/a,n/a
Lincoln,geoId/2908142752,n/a,n/a
Madison,geoId/2908145398,n/a,n/a
Marion,geoId/2908146046,n/a,n/a
Sherman,geoId/2908167448,n/a,n/a
Sugar Creek,geoId/2908171350,n/a,n/a
Trail Creek,geoId/2908173744,n/a,n/a
Union,geoId/2908174662,n/a,n/a
Washington,geoId/2908177488,n/a,n/a
White Oak,geoId/2908179486,n/a,n/a
Allen,geoId/4600500860,n/a,n/a
Altoona,geoId/4600501300,n/a,n/a
Banner,geoId/4600503500,n/a,n/a
Barrett,geoId/4600503700,n/a,n/a
Belle Prairie,geoId/4600504460,n/a,n/a
Bonilla,geoId/4600506380,n/a,n/a
Broadland,geoId/4607420,n/a,18
Broadland,geoId/4600507420,n/a,13
Broadland Township,geoId/4607460,n/a,n/a
Burr Oak,geoId/4600508780,n/a,n/a
Carlyle,geoId/4600509980,n/a,n/a
Cavour,geoId/4610620,n/a,28
Cavour,geoId/4600510620,n/a,59
Cavour Township,geoId/4610660,n/a,n/a
Clifton,geoId/4600512900,n/a,n/a
Clyde,geoId/4600513060,n/a,n/a
Custer,geoId/4600515060,n/a,n/a
Dearborn,geoId/4600515740,n/a,n/a
Fairfield,geoId/4600520460,n/a,n/a
Foster,geoId/4600522380,n/a,n/a
